proxy_model,source_model_scope,gpu,workload,target_tok_s_user,target_met,slo_gap_pct,effective_output_tps_per_mw,selected_tok_s_user,precision,framework,concurrency,isl,osl,selection_status,source_type,confidence,benchmark_date,method_note
gptoss120b,gptoss120b,H200,short,10,True,0.0,1459609.0,39.46,fp4,vllm,64,1024,1024,selected_public_max,direct_target_row,medium,2025-10-20T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,H200,short,30,True,0.0,1459609.0,39.46,fp4,vllm,64,1024,1024,selected_public_max,direct_target_row,medium,2025-10-20T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,H200,short,50,True,0.0,1037487.0,56.09,fp4,vllm,32,1024,1024,selected_public_max,direct_target_row,medium,2025-10-31T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,H200,short,70,True,0.0,728459.0,78.76,fp4,vllm,16,1024,1024,selected_public_max,direct_target_row,medium,2025-10-20T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,H200,short,100,True,0.0,505857.0,109.39,fp4,vllm,8,1024,1024,selected_public_max,direct_target_row,medium,2025-10-30T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,H200,long,10,True,0.0,1451169.0,39.23,fp4,vllm,64,8192,1024,selected_public_max,direct_target_row,medium,2025-11-04T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,H200,long,30,True,0.0,1451169.0,39.23,fp4,vllm,64,8192,1024,selected_public_max,direct_target_row,medium,2025-11-04T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,H200,long,50,True,0.0,1035150.0,55.96,fp4,vllm,32,8192,1024,selected_public_max,direct_target_row,medium,2025-11-04T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,H200,long,70,True,0.0,649279.0,70.2,fp4,vllm,16,8192,1024,selected_public_max,direct_target_row,medium,2026-05-13T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,H200,long,100,True,0.0,329414.0,142.47,fp4,vllm,4,8192,1024,selected_public_max,direct_target_row,medium,2025-11-04T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,H200,agentic,10,True,0.0,35805.86956521739,15.485869565217392,fp4,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,medium_low,2025-11-04T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_target_met_from_long_chat.
gptoss120b,gptoss120b,H200,agentic,30,False,0.48380434782608694,35805.86956521739,15.485869565217392,fp4,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-11-04T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
gptoss120b,gptoss120b,H200,agentic,50,False,0.6902826086956522,35805.86956521739,15.485869565217392,fp4,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-11-04T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
gptoss120b,gptoss120b,H200,agentic,70,False,0.7787732919254658,35805.86956521739,15.485869565217392,fp4,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-11-04T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
gptoss120b,gptoss120b,H200,agentic,100,False,0.845141304347826,35805.86956521739,15.485869565217392,fp4,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-11-04T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
gptoss120b,gptoss120b,B200,short,10,True,0.0,4516967.0,76.58,fp4,vllm,128,1024,1024,selected_public_max,direct_target_row,medium,2026-05-31T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,B200,short,30,True,0.0,4516967.0,76.58,fp4,vllm,128,1024,1024,selected_public_max,direct_target_row,medium,2026-05-31T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,B200,short,50,True,0.0,4516967.0,76.58,fp4,vllm,128,1024,1024,selected_public_max,direct_target_row,medium,2026-05-31T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,B200,short,70,True,0.0,4516967.0,76.58,fp4,vllm,128,1024,1024,selected_public_max,direct_target_row,medium,2026-05-31T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,B200,short,100,True,0.0,2983848.0,101.17,fp4,vllm,64,1024,1024,selected_public_max,direct_target_row,medium,2026-05-17T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,B200,long,10,True,0.0,2629943.0,44.59,fp4,vllm,128,8192,1024,selected_public_max,direct_target_row,medium,2026-02-25T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,B200,long,30,True,0.0,2629943.0,44.59,fp4,vllm,128,8192,1024,selected_public_max,direct_target_row,medium,2026-02-25T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,B200,long,50,True,0.0,1978039.0,67.07,fp4,vllm,64,8192,1024,selected_public_max,direct_target_row,medium,2026-02-25T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,B200,long,70,True,0.0,1699929.0,115.28,fp4,vllm,32,8192,1024,selected_public_max,direct_target_row,medium,2025-11-04T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,B200,long,100,True,0.0,1699929.0,115.28,fp4,vllm,32,8192,1024,selected_public_max,direct_target_row,medium,2025-11-04T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
gptoss120b,gptoss120b,B200,agentic,10,True,0.0,184774.89130434784,12.530434782608697,fp4,vllm,32,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,medium_low,2025-11-04T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_target_met_from_long_chat.
gptoss120b,gptoss120b,B200,agentic,30,False,0.5823188405797101,184774.89130434784,12.530434782608697,fp4,vllm,32,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-11-04T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
gptoss120b,gptoss120b,B200,agentic,50,False,0.7493913043478261,184774.89130434784,12.530434782608697,fp4,vllm,32,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-11-04T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
gptoss120b,gptoss120b,B200,agentic,70,False,0.8209937888198758,184774.89130434784,12.530434782608697,fp4,vllm,32,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-11-04T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
gptoss120b,gptoss120b,B200,agentic,100,False,0.8746956521739131,184774.89130434784,12.530434782608697,fp4,vllm,32,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-11-04T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
gptoss120b,,GB200,short,10,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
gptoss120b,,GB200,short,30,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
gptoss120b,,GB200,short,50,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
gptoss120b,,GB200,short,70,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
gptoss120b,,GB200,short,100,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
gptoss120b,,GB200,long,10,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
gptoss120b,,GB200,long,30,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
gptoss120b,,GB200,long,50,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
gptoss120b,,GB200,long,70,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
gptoss120b,,GB200,long,100,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
gptoss120b,,GB200,agentic,10,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
gptoss120b,,GB200,agentic,30,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
gptoss120b,,GB200,agentic,50,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
gptoss120b,,GB200,agentic,70,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
gptoss120b,,GB200,agentic,100,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
llama70b,llama70b,H200,short,10,True,0.0,965061.0,26.09,fp8,vllm,64,1024,1024,selected_public_max,direct_target_row,medium,2025-10-28T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,H200,short,30,True,0.0,364069.0,39.36,fp8,vllm,16,1024,1024,selected_public_max,direct_target_row,medium,2025-10-15T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,H200,short,50,False,0.21280000000000002,364069.0,39.36,fp8,vllm,16,1024,1024,selected_public_max,best_available_below_target,low_target_gap,2025-10-15T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,H200,short,70,False,0.4377142857142857,364069.0,39.36,fp8,vllm,16,1024,1024,selected_public_max,best_available_below_target,low_target_gap,2025-10-15T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,H200,short,100,False,0.6064,364069.0,39.36,fp8,vllm,16,1024,1024,selected_public_max,best_available_below_target,low_target_gap,2025-10-15T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,H200,long,10,True,0.0,231275.0,12.5,fp8,vllm,32,8192,1024,selected_public_max,direct_target_row,medium,2025-10-20T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,H200,long,30,True,0.0,83442.0,36.09,fp8,vllm,4,8192,1024,selected_public_max,direct_target_row,medium,2025-10-15T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,H200,long,50,False,0.27819999999999995,83442.0,36.09,fp8,vllm,4,8192,1024,selected_public_max,best_available_below_target,low_target_gap,2025-10-15T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,H200,long,70,False,0.4844285714285714,83442.0,36.09,fp8,vllm,4,8192,1024,selected_public_max,best_available_below_target,low_target_gap,2025-10-15T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,H200,long,100,False,0.6391,83442.0,36.09,fp8,vllm,4,8192,1024,selected_public_max,best_available_below_target,low_target_gap,2025-10-15T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,H200,agentic,10,False,0.6077173913043478,9069.782608695652,3.9228260869565226,fp8,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-10-15T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
llama70b,llama70b,H200,agentic,30,False,0.8692391304347826,9069.782608695652,3.9228260869565226,fp8,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-10-15T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
llama70b,llama70b,H200,agentic,50,False,0.9215434782608696,9069.782608695652,3.9228260869565226,fp8,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-10-15T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
llama70b,llama70b,H200,agentic,70,False,0.9439596273291926,9069.782608695652,3.9228260869565226,fp8,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-10-15T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
llama70b,llama70b,H200,agentic,100,False,0.9607717391304348,9069.782608695652,3.9228260869565226,fp8,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-10-15T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
llama70b,llama70b,B200,short,10,True,0.0,1228515.0,41.65,fp8,vllm,64,1024,1024,selected_public_max,direct_target_row,medium,2025-10-23T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,B200,short,30,True,0.0,1228515.0,41.65,fp8,vllm,64,1024,1024,selected_public_max,direct_target_row,medium,2025-10-23T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,B200,short,50,True,0.0,412192.0,55.9,fp8,vllm,16,1024,1024,selected_public_max,direct_target_row,medium,2025-10-16T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,B200,short,70,False,0.20142857142857146,412192.0,55.9,fp8,vllm,16,1024,1024,selected_public_max,best_available_below_target,low_target_gap,2025-10-16T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,B200,short,100,False,0.441,412192.0,55.9,fp8,vllm,16,1024,1024,selected_public_max,best_available_below_target,low_target_gap,2025-10-16T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,B200,long,10,True,0.0,384593.0,13.04,fp8,vllm,64,8192,1024,selected_public_max,direct_target_row,medium,2025-10-22T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,B200,long,30,True,0.0,247359.0,33.55,fp8,vllm,16,8192,1024,selected_public_max,direct_target_row,medium,2025-10-16T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,B200,long,50,True,0.0,95773.0,51.96,fp8,vllm,4,8192,1024,selected_public_max,direct_target_row,medium,2025-10-21T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,B200,long,70,False,0.25771428571428573,95773.0,51.96,fp8,vllm,4,8192,1024,selected_public_max,best_available_below_target,low_target_gap,2025-10-21T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,B200,long,100,False,0.4804,95773.0,51.96,fp8,vllm,4,8192,1024,selected_public_max,best_available_below_target,low_target_gap,2025-10-21T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
llama70b,llama70b,B200,agentic,10,False,0.4352173913043478,10410.108695652174,5.647826086956522,fp8,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-10-21T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
llama70b,llama70b,B200,agentic,30,False,0.8117391304347826,10410.108695652174,5.647826086956522,fp8,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-10-21T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
llama70b,llama70b,B200,agentic,50,False,0.8870434782608696,10410.108695652174,5.647826086956522,fp8,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-10-21T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
llama70b,llama70b,B200,agentic,70,False,0.9193167701863353,10410.108695652174,5.647826086956522,fp8,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-10-21T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
llama70b,llama70b,B200,agentic,100,False,0.9435217391304347,10410.108695652174,5.647826086956522,fp8,vllm,4,8192,1024,agentic_from_long_chat,dynamic_reasoning_proxy,low_target_gap,2025-10-21T00:00:00.000Z,Agentic throughput = long-chat output TPS/MW divided by 9.2x LLM call multiplier from dynamic reasoning / AgentBench analysis. Long-chat source selection: selected_public_max; agentic_best_available_below_target.
llama70b,,GB200,short,10,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
llama70b,,GB200,short,30,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
llama70b,,GB200,short,50,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
llama70b,,GB200,short,70,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
llama70b,,GB200,short,100,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
llama70b,,GB200,long,10,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
llama70b,,GB200,long,30,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
llama70b,,GB200,long,50,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
llama70b,,GB200,long,70,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
llama70b,,GB200,long,100,False,,,,,,,,,missing,no_benchmark_row,missing,,No model/GPU/workload benchmark row was available.
llama70b,,GB200,agentic,10,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
llama70b,,GB200,agentic,30,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
llama70b,,GB200,agentic,50,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
llama70b,,GB200,agentic,70,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
llama70b,,GB200,agentic,100,False,,,,,,,,,missing,no_long_chat_proxy_row,missing,,Agentic proxy could not be derived because no long-chat benchmark row was available.
qwen3.5,qwen3.5,H200,short,10,True,0.0,67884.0,14.68,fp8,sglang,8,1024,1024,selected_public_max,direct_target_row,medium,2026-05-17T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,H200,short,30,False,0.5106666666666667,67884.0,14.68,fp8,sglang,8,1024,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-17T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,H200,short,50,False,0.7064,67884.0,14.68,fp8,sglang,8,1024,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-17T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,H200,short,70,False,0.7902857142857143,67884.0,14.68,fp8,sglang,8,1024,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-17T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,H200,short,100,False,0.8532,67884.0,14.68,fp8,sglang,8,1024,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-17T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,H200,long,10,True,0.0,53892.0,11.65,fp8,sglang,8,8192,1024,selected_public_max,direct_target_row,medium,2026-05-13T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,H200,long,30,False,0.6116666666666667,53892.0,11.65,fp8,sglang,8,8192,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-13T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,H200,long,50,False,0.767,53892.0,11.65,fp8,sglang,8,8192,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-13T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
qwen3.5,qwen3.5,H200,long,70,False,0.8335714285714286,53892.0,11.65,fp8,sglang,8,8192,1024,selected_public_max,best_available_below_target,low_target_gap,2026-05-13T00:00:00.000Z,tok_s_user is computed as output_tok_s_gpu/concurrency when source tok_s_user is blank; agentic_derived uses long_chat rows multiplied by the Kimi K2.5 agentic/long ratio.
