source_section,target_section,stage,hypothesis,source_metric,target_metric,lag_quarters,lag_interpretation,observations,corr,r_squared,beta_revenue_yoy_per_1_capex_yoy,status
Hyperscalers,CPU,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,3,Hyperscalers capex leads CPU revenue by 3 quarter(s),27,-0.5950693772943408,0.3541075637934746,-0.17317837960828408,ok
Hyperscalers,CPU,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,4,Hyperscalers capex leads CPU revenue by 4 quarter(s),26,-0.1379431091228603,0.019028301354481348,-0.07209712248035241,ok
Hyperscalers,CPU,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,5,Hyperscalers capex leads CPU revenue by 5 quarter(s),25,0.058259703524696206,0.0033941930547854997,0.030445277487340997,ok
Hyperscalers,CPU,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,6,Hyperscalers capex leads CPU revenue by 6 quarter(s),24,0.08277969118653412,0.006852477272937955,0.04369402936197134,ok
Hyperscalers,CPU,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,7,Hyperscalers capex leads CPU revenue by 7 quarter(s),23,0.40226270588091784,0.1618152845426378,0.21151059755592153,ok
Hyperscalers,CPU,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,8,Hyperscalers capex leads CPU revenue by 8 quarter(s),22,0.3792294442415877,0.1438149713797835,0.1951124188293489,ok
Hyperscalers,DRAM,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,-4,DRAM revenue leads Hyperscalers capex by 4 quarter(s),24,0.3472151978095581,0.12055839358993058,729.8396024938859,ok
Hyperscalers,DRAM,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,-3,DRAM revenue leads Hyperscalers capex by 3 quarter(s),25,0.6570170413236567,0.4316713925896916,3141.316318119839,ok
Hyperscalers,DRAM,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,-2,DRAM revenue leads Hyperscalers capex by 2 quarter(s),26,0.7603482442028036,0.5781294524622862,5376.52570773659,ok
Hyperscalers,DRAM,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,-1,DRAM revenue leads Hyperscalers capex by 1 quarter(s),27,0.6958772791273427,0.48424518760567353,6283.661834374214,ok
Hyperscalers,DRAM,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,0,Hyperscalers capex and DRAM revenue move in the same quarter,28,0.49497907143237113,0.24500428115605236,4425.575721016066,ok
Hyperscalers,DRAM,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,1,Hyperscalers capex leads DRAM revenue by 1 quarter(s),27,-0.03951915865859429,0.0015617639010831479,-376.77920048018615,ok
Hyperscalers,DRAM,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,2,Hyperscalers capex leads DRAM revenue by 2 quarter(s),26,-0.18972439042707784,0.03599534432292627,-3253.4873306050154,ok
Hyperscalers,DRAM,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,3,Hyperscalers capex leads DRAM revenue by 3 quarter(s),25,-0.16286281437262168,0.026524296305371026,-2828.81655169917,ok
Hyperscalers,DRAM,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,4,Hyperscalers capex leads DRAM revenue by 4 quarter(s),24,-0.34627764552992857,0.11990820779375086,-6067.057121679724,ok
Hyperscalers,DRAM,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,5,Hyperscalers capex leads DRAM revenue by 5 quarter(s),23,-0.2940242423260507,0.08645025507540817,-5177.872311074649,ok
Hyperscalers,DRAM,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,6,Hyperscalers capex leads DRAM revenue by 6 quarter(s),22,-0.09069663938896799,0.0082258803964525,-1619.3555402976767,ok
Hyperscalers,DRAM,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,7,Hyperscalers capex leads DRAM revenue by 7 quarter(s),21,-0.03007878460875749,0.0009047332835400264,-565.013947339623,ok
Hyperscalers,DRAM,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,8,Hyperscalers capex leads DRAM revenue by 8 quarter(s),20,0.07722979523238804,0.0059644412716365865,1444.0292485586124,ok
Hyperscalers,NAND,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,-4,NAND revenue leads Hyperscalers capex by 4 quarter(s),25,-0.3516134709855864,0.12363203297853179,-0.25184956207742215,ok
Hyperscalers,NAND,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,-3,NAND revenue leads Hyperscalers capex by 3 quarter(s),26,-0.22902271023815138,0.05245140180482825,-0.16368382205077195,ok
Hyperscalers,NAND,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,-2,NAND revenue leads Hyperscalers capex by 2 quarter(s),27,-0.09261060091114914,0.008576723401124139,-0.06570573961730902,ok
Hyperscalers,NAND,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,-1,NAND revenue leads Hyperscalers capex by 1 quarter(s),28,0.06456539523766565,0.004168690262195978,0.045459770751271895,ok
Hyperscalers,NAND,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,0,Hyperscalers capex and NAND revenue move in the same quarter,29,0.32257933074251394,0.1040574246222882,0.2247837235256763,ok
Hyperscalers,NAND,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,1,Hyperscalers capex leads NAND revenue by 1 quarter(s),29,0.35231127748254176,0.12412323624138054,0.2443060038082632,ok
Hyperscalers,NAND,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,2,Hyperscalers capex leads NAND revenue by 2 quarter(s),28,0.19747172166108984,0.038995080855794936,0.13818672297980475,ok
Hyperscalers,NAND,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,3,Hyperscalers capex leads NAND revenue by 3 quarter(s),27,0.1262208087734517,0.015931692567424265,0.09396821995609428,ok
Hyperscalers,NAND,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,4,Hyperscalers capex leads NAND revenue by 4 quarter(s),26,-0.15606422098757503,0.024356041072458652,-0.20915974798201561,ok
Hyperscalers,NAND,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,5,Hyperscalers capex leads NAND revenue by 5 quarter(s),25,-0.48924959595193995,0.2393651671391365,-0.6634300768137176,ok
Hyperscalers,NAND,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,6,Hyperscalers capex leads NAND revenue by 6 quarter(s),24,-0.39347500648440237,0.15482258072790048,-0.4749550129864574,ok
Hyperscalers,NAND,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,7,Hyperscalers capex leads NAND revenue by 7 quarter(s),23,-0.32179068591212895,0.10354924553979843,-0.3284420200543097,ok
Hyperscalers,NAND,compute_and_memory_procurement,Compute and memory procurement follows hyperscaler investment budgets.,capex_yoy_pct,revenue_usd_m_yoy_pct,8,Hyperscalers capex leads NAND revenue by 8 quarter(s),22,-0.2805897475799893,0.0787306064470021,-0.23576695319224503,ok
AI Chip,DRAM,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-4,DRAM revenue leads AI Chip capex by 4 quarter(s),5,-0.3002532903439811,0.09015203836238703,-97.33542307340349,exploratory_low_n_qoq_source
AI Chip,DRAM,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-3,DRAM revenue leads AI Chip capex by 3 quarter(s),5,-0.36855946245234905,0.1358360773631645,-251.18195629551192,exploratory_low_n_qoq_source
AI Chip,DRAM,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-2,DRAM revenue leads AI Chip capex by 2 quarter(s),5,-0.4952281078875912,0.24525087884192368,-436.64094640659414,exploratory_low_n_qoq_source
AI Chip,DRAM,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-1,DRAM revenue leads AI Chip capex by 1 quarter(s),5,-0.7572223497009873,0.5733856868866843,-683.8624234934064,exploratory_low_n_qoq_source
AI Chip,DRAM,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,0,AI Chip capex and DRAM revenue move in the same quarter,5,-0.2644468066231845,0.06993211353319993,-238.81838349149845,exploratory_low_n_qoq_source
AI Chip,DRAM,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,1,AI Chip capex leads DRAM revenue by 1 quarter(s),4,-0.01953909974531163,0.000381776418857237,-17.388611482017104,exploratory_low_n_qoq_source
AI Chip,DRAM,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,2,AI Chip capex leads DRAM revenue by 2 quarter(s),3,,,,insufficient_observations
AI Chip,DRAM,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,3,AI Chip capex leads DRAM revenue by 3 quarter(s),2,,,,insufficient_observations
AI Chip,DRAM,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,4,AI Chip capex leads DRAM revenue by 4 quarter(s),1,,,,insufficient_observations
AI Chip,DRAM,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,5,AI Chip capex leads DRAM revenue by 5 quarter(s),0,,,,insufficient_observations
AI Chip,DRAM,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,6,AI Chip capex leads DRAM revenue by 6 quarter(s),0,,,,insufficient_observations
AI Chip,DRAM,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,7,AI Chip capex leads DRAM revenue by 7 quarter(s),0,,,,insufficient_observations
AI Chip,DRAM,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,8,AI Chip capex leads DRAM revenue by 8 quarter(s),0,,,,insufficient_observations
AI Chip,NAND,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-4,NAND revenue leads AI Chip capex by 4 quarter(s),5,0.8433713813623535,0.7112752869010442,0.012184134000924619,exploratory_low_n_qoq_source
AI Chip,NAND,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-3,NAND revenue leads AI Chip capex by 3 quarter(s),5,0.6578804696424951,0.43280671233702994,0.005266759209927942,exploratory_low_n_qoq_source
AI Chip,NAND,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-2,NAND revenue leads AI Chip capex by 2 quarter(s),5,-0.16391568196583578,0.02686835079432502,-0.0009442340196133351,exploratory_low_n_qoq_source
AI Chip,NAND,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-1,NAND revenue leads AI Chip capex by 1 quarter(s),5,-0.42654804330540436,0.18194323324766912,-0.007670001789787945,exploratory_low_n_qoq_source
AI Chip,NAND,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,0,AI Chip capex and NAND revenue move in the same quarter,5,-0.5209249532578777,0.27136280692672204,-0.009204813494773917,exploratory_low_n_qoq_source
AI Chip,NAND,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,1,AI Chip capex leads NAND revenue by 1 quarter(s),5,-0.3695675072808597,0.13658014243778827,-0.005376983714506122,exploratory_low_n_qoq_source
AI Chip,NAND,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,2,AI Chip capex leads NAND revenue by 2 quarter(s),5,-0.9079953273972976,0.8244555145753256,-0.014460356372267872,exploratory_low_n_qoq_source
AI Chip,NAND,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,3,AI Chip capex leads NAND revenue by 3 quarter(s),4,0.5328004663890507,0.2838763369843899,0.004451839851795671,exploratory_low_n_qoq_source
AI Chip,NAND,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,4,AI Chip capex leads NAND revenue by 4 quarter(s),3,,,,insufficient_observations
AI Chip,NAND,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,5,AI Chip capex leads NAND revenue by 5 quarter(s),2,,,,insufficient_observations
AI Chip,NAND,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,6,AI Chip capex leads NAND revenue by 6 quarter(s),1,,,,insufficient_observations
AI Chip,NAND,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,7,AI Chip capex leads NAND revenue by 7 quarter(s),0,,,,insufficient_observations
AI Chip,NAND,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,8,AI Chip capex leads NAND revenue by 8 quarter(s),0,,,,insufficient_observations
AI Chip,OSAT / packiging,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-4,OSAT / packiging revenue leads AI Chip capex by 4 quarter(s),5,-0.307896572562041,0.09480029939545218,-2.899831187595634,exploratory_low_n_qoq_source
AI Chip,OSAT / packiging,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-3,OSAT / packiging revenue leads AI Chip capex by 3 quarter(s),5,-0.3744114148426714,0.14018390756449095,-4.480740202736887,exploratory_low_n_qoq_source
AI Chip,OSAT / packiging,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-2,OSAT / packiging revenue leads AI Chip capex by 2 quarter(s),5,-0.5745757954469709,0.33013734471351935,-6.7984003438780505,exploratory_low_n_qoq_source
AI Chip,OSAT / packiging,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-1,OSAT / packiging revenue leads AI Chip capex by 1 quarter(s),5,-0.5873577773009143,0.3449891585558705,-6.690696836763475,exploratory_low_n_qoq_source
AI Chip,OSAT / packiging,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,0,AI Chip capex and OSAT / packiging revenue move in the same quarter,5,0.3271747573641117,0.10704332185626537,3.7912814860210675,exploratory_low_n_qoq_source
AI Chip,OSAT / packiging,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,1,AI Chip capex leads OSAT / packiging revenue by 1 quarter(s),4,0.5345315390607202,0.2857239662506222,6.024895795071362,exploratory_low_n_qoq_source
AI Chip,OSAT / packiging,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,2,AI Chip capex leads OSAT / packiging revenue by 2 quarter(s),3,,,,insufficient_observations
AI Chip,OSAT / packiging,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,3,AI Chip capex leads OSAT / packiging revenue by 3 quarter(s),2,,,,insufficient_observations
AI Chip,OSAT / packiging,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,4,AI Chip capex leads OSAT / packiging revenue by 4 quarter(s),1,,,,insufficient_observations
AI Chip,OSAT / packiging,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,5,AI Chip capex leads OSAT / packiging revenue by 5 quarter(s),0,,,,insufficient_observations
AI Chip,OSAT / packiging,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,6,AI Chip capex leads OSAT / packiging revenue by 6 quarter(s),0,,,,insufficient_observations
AI Chip,OSAT / packiging,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,7,AI Chip capex leads OSAT / packiging revenue by 7 quarter(s),0,,,,insufficient_observations
AI Chip,OSAT / packiging,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,8,AI Chip capex leads OSAT / packiging revenue by 8 quarter(s),0,,,,insufficient_observations
AI Chip,foundry,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-4,foundry revenue leads AI Chip capex by 4 quarter(s),0,,,,insufficient_observations
AI Chip,foundry,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-3,foundry revenue leads AI Chip capex by 3 quarter(s),0,,,,insufficient_observations
AI Chip,foundry,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-2,foundry revenue leads AI Chip capex by 2 quarter(s),1,,,,insufficient_observations
AI Chip,foundry,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,-1,foundry revenue leads AI Chip capex by 1 quarter(s),2,,,,insufficient_observations
AI Chip,foundry,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,0,AI Chip capex and foundry revenue move in the same quarter,3,,,,insufficient_observations
AI Chip,foundry,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,1,AI Chip capex leads foundry revenue by 1 quarter(s),3,,,,insufficient_observations
AI Chip,foundry,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,2,AI Chip capex leads foundry revenue by 2 quarter(s),3,,,,insufficient_observations
AI Chip,foundry,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,3,AI Chip capex leads foundry revenue by 3 quarter(s),2,,,,insufficient_observations
AI Chip,foundry,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,4,AI Chip capex leads foundry revenue by 4 quarter(s),1,,,,insufficient_observations
AI Chip,foundry,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,5,AI Chip capex leads foundry revenue by 5 quarter(s),0,,,,insufficient_observations
AI Chip,foundry,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,6,AI Chip capex leads foundry revenue by 6 quarter(s),0,,,,insufficient_observations
AI Chip,foundry,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,7,AI Chip capex leads foundry revenue by 7 quarter(s),0,,,,insufficient_observations
AI Chip,foundry,accelerator_supply_chain,"AI accelerator investment cycle pulls memory, advanced packaging, and foundry demand.",capex_qoq_pct,revenue_usd_m_yoy_pct,8,AI Chip capex leads foundry revenue by 8 quarter(s),0,,,,insufficient_observations
DRAM,HW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,-4,HW equipment revenue leads DRAM capex by 4 quarter(s),4,-0.8778520295609574,0.770624185804292,-2.219368310602185,exploratory_low_n_qoq_source
DRAM,HW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,-3,HW equipment revenue leads DRAM capex by 3 quarter(s),4,0.5845777535993518,0.3417311500032645,1.5860736932668869,exploratory_low_n_qoq_source
DRAM,HW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,-2,HW equipment revenue leads DRAM capex by 2 quarter(s),4,0.40616589621229304,0.1649707352459352,1.2102548510846873,exploratory_low_n_qoq_source
DRAM,HW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,-1,HW equipment revenue leads DRAM capex by 1 quarter(s),4,-0.1262442817946919,0.01593761868585758,-7.268829492965637,exploratory_low_n_qoq_source
DRAM,HW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,0,DRAM capex and HW equipment revenue move in the same quarter,4,0.9753466936136517,0.9513011727430825,56.37926313789896,exploratory_low_n_qoq_source
DRAM,HW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,1,DRAM capex leads HW equipment revenue by 1 quarter(s),4,-0.40376111896998945,0.16302304119189798,-23.566780056223553,exploratory_low_n_qoq_source
DRAM,HW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,2,DRAM capex leads HW equipment revenue by 2 quarter(s),4,-0.4543598753100885,0.20644289629179916,-26.901455079950164,exploratory_low_n_qoq_source
DRAM,HW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,3,DRAM capex leads HW equipment revenue by 3 quarter(s),3,,,,insufficient_observations
DRAM,HW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,4,DRAM capex leads HW equipment revenue by 4 quarter(s),2,,,,insufficient_observations
DRAM,HW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,5,DRAM capex leads HW equipment revenue by 5 quarter(s),1,,,,insufficient_observations
DRAM,HW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,6,DRAM capex leads HW equipment revenue by 6 quarter(s),0,,,,insufficient_observations
DRAM,HW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,7,DRAM capex leads HW equipment revenue by 7 quarter(s),0,,,,insufficient_observations
DRAM,HW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,8,DRAM capex leads HW equipment revenue by 8 quarter(s),0,,,,insufficient_observations
DRAM,SW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,-4,SW equipment revenue leads DRAM capex by 4 quarter(s),4,-0.35747037398036685,0.12778506827366334,-0.20482537709982268,exploratory_low_n_qoq_source
DRAM,SW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,-3,SW equipment revenue leads DRAM capex by 3 quarter(s),4,0.9652983318105831,0.9318008693962946,0.3743214435188725,exploratory_low_n_qoq_source
DRAM,SW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,-2,SW equipment revenue leads DRAM capex by 2 quarter(s),4,-0.41918762535639686,0.17571826525193493,-0.15000485772100045,exploratory_low_n_qoq_source
DRAM,SW equipment,memory_capacity_expansion,"Memory capex cycle should lead semiconductor equipment, materials, and component revenue.",capex_qoq_pct,revenue_usd_m_yoy_pct,-1,SW equipment revenue leads DRAM capex by 1 quarter(s),4,-0.00971750940947787,9.442998912329092e-05,-0.010707528731838358,exploratory_low_n_qoq_source
